Date,WILLR,RSI14,CCI12,macd,macdsignal,macdhist,MFI,ADX14,MOM1,ROCR12,ATR,OBV,TRIX,CCI20,ADX20,MOM3,ROCR3,RSI6,upperband,middleband,lowerband,EMA12,TSF10,TSF20,Close_N,WILLR_N,RSI14_N,CCI12_N,macd_N,macdsignal_N,macdhist_N,MFI_N,ADX14_N,ROCR12_N,ATR_N,OBV_N,TRIX_N,CCI20_N,ADX20_N,MOM3_N,ROCR3_N,RSI6_N,upperbandna_N,middlebandna_N,lowerbandna_N,EMA6_N,EMA12_N,TSF10_N,TSF20_N,SMA3_N,Close_S,WILLR_S,RSI14_S,CCI12_S,macd_S,macdsignal_S,macdhist_S,ADX14_S,OBV_S,TRIX_S,CCI20_S,ADX20_S,MOM3_S,RSI6_S,upperbandsp_S,middlebandsp_S,lowerbandsp_S,EMA6_S,EMA12_S,TSF10_S,TSF20_S,SMA3_P
1998-05-11,-56.451612903225765,46.0926017022681,-50.999310820123696,0.09282587683833476,0.15690071997383032,-0.06407484313549555,54.87966910243248,19.23550172426844,-0.45999999999999996,1.0725925925925925,0.4442242170716181,76858800.0,0.6845302357550542,-61.38409325660328,21.812332738057425,-0.29000000000000004,0.9614873837981408,35.74500668646459,7.956790852282163,7.572,7.187209147717837,7.551370004019579,7.395333333333331,7.478368421052631,1848.07,-65.59636619938922,50.181150414010524,0.46511140675350116,9.084672755155452,14.362149967303413,-5.277477212147961,57.69980961889159,17.083534136934027,0.9822896900695761,24.2212985436495,14669475900.0,0.20332450767199806,-27.947589032130026,19.267637052133928,-8.610000000000127,0.9953626903936057,44.70517094440567,1876.1852705681679,1853.8339999999994,1831.4827294318309,1855.1711140071734,1855.1711140071734,1857.5033333333342,1854.3557368421066,1849.1933333333336,1106.64,-46.801705756929515,50.769168551267406,27.93915754310705,2.531556799838654,4.76140144270362,-2.2298446428649656,20.915935513463833,4861166667.0,0.17961315137602352,-11.98255896136677,21.960892783815723,1.7200000000000273,48.547592490232525,1119.1621843581233,1106.0679999999998,1092.9738156418762,1106.8057350850397,1106.8057350850397,1111.5073333333326,1102.8529473684202,1103.306666666667
1998-05-12,-36.55913978494618,51.72529156011152,-43.12757201646112,0.0873657063646478,0.1429937172519938,-0.05562801088734601,59.47900303831014,18.5910664619172,0.3700000000000001,1.0763790664780764,0.44392248728078826,88495200.0,0.664707645836593,-34.570142592382844,20.78719950995099,0.03000000000000025,1.003957783641161,50.60101405122441,7.844256304980359,7.532000000000001,7.219743695019643,7.568121431442556,7.414000000000002,7.521052631578941,1860.16,-48.60550458715598,52.87630687524803,-15.821068211356113,8.642585782338983,13.218237130310527,-4.575651347971544,49.69105392523613,16.179127042760403,0.9952914990154953,23.987634361960254,15353807100.0,0.19894244744167455,-51.84709491488945,18.366919531094847,25.019999999999982,1.0136338372004317,51.47997518379357,1873.6166239538288,1852.8839999999993,1832.1513760461698,1856.596510005124,1856.596510005124,1851.8199999999988,1851.1012105263164,1857.5333333333335,1115.79,-27.39598811292723,54.81491723410327,40.212229000655405,2.9697638720235773,4.403073928567611,-1.433310056544034,19.50610942822243,5196955556.0,0.1747521520108153,1.0101065619665186,20.97712884582006,20.649999999999864,58.01980805606337,1119.388274918144,1106.1259999999997,1092.8637250818556,1109.3726679178856,1109.3726679178856,1109.5266666666666,1104.2704736842102,1110.1900000000003
1998-05-13,-29.56989247311823,53.561296579524466,-14.61019030079799,0.0924625448098837,0.1328874827635718,-0.040424937953688095,64.46004756537428,17.491146598251525,0.1299999999999999,1.1217391304347826,0.43721373818930337,102439200.0,0.6455684692912023,12.990669240668865,19.903730242027468,0.040000000000000036,1.0051948051948052,54.988737915590825,7.927632577684808,7.574000000000001,7.220367422315194,7.61722959388754,7.506,7.587052631578955,1866.18,-29.16999657495145,54.20481727243895,54.03451749151585,8.677958259108436,12.310181356070109,-3.6322230969616722,57.56337154410296,15.168572184059439,1.0251990045651564,23.103517621820227,16082778300.0,0.19458728145886894,8.160491515666891,17.72481349858554,1.8100000000001728,1.000970837333791,54.78976511650679,1878.1356786551441,1854.7839999999992,1831.4323213448542,1859.33465000366,1859.33465000366,1851.9506666666653,1851.1226315789474,1858.136666666667,1118.86,-21.66480862133054,56.11793620903338,82.89382852409207,3.524145323199491,4.227288207493987,-0.703142884294496,18.49675836029568,5530294445.0,0.17012950896031498,52.532041490274835,20.272593753205044,10.7199999999998,60.916720680069645,1125.4474937628609,1108.9139999999995,1092.3805062371382,1112.0833342270612,1112.0833342270612,1109.264666666668,1106.7147368421047,1113.7633333333333
1998-05-14,-35.48387096774191,51.76721166634724,-0.13740982480293443,0.08662716131472781,0.123635418473803,-0.037008257159075186,63.445423144611524,16.2955342270316,-0.11000000000000032,0.9573400250941029,0.42812704260435314,93838800.0,0.6265776457303085,22.84818041160609,19.141827839016862,0.3899999999999997,1.0538674033149171,50.439654157783956,7.940561355168997,7.584000000000001,7.227438644831006,7.620878281348243,7.4859999999999935,7.658473684210526,1865.36,-29.356104315716703,53.981576638141206,30.962499222625485,8.54136452143075,11.556417989142236,-3.0150534677114855,57.93215750731573,14.407970991984522,1.0183374550298345,23.188266363118778,15393360000.0,0.1902406467749307,-2.206304849802678,16.878222081488147,17.289999999999964,1.009355706223249,54.18559138194794,1874.242663022689,1860.827999999999,1847.4133369773092,1861.0561785740429,1861.0561785740429,1855.256000000001,1850.3526842105264,1863.9000000000003,1117.37,-24.433296172426807,55.284652637855714,67.99599092683411,3.799468165879034,4.141724199170996,-0.34225603329196197,17.355509619850952,5208972223.0,0.16567263005582422,43.47274919590334,19.49955680655192,10.72999999999979,58.563059873241166,1123.3456617209706,1113.3599999999994,1103.3743382790283,1113.5938101621866,1113.5938101621866,1111.358666666667,1107.577210526315,1117.34
1998-05-15,-75.92592592592592,49.186441683576554,-64.51116243264039,0.06830454277789944,0.11256924333462229,-0.04426470055672285,66.85763619025022,15.528810029417388,-0.16000000000000014,0.9384422110552764,0.4154036824183279,89210400.0,0.6071095089016598,-11.29644338540307,18.247724991555522,-0.14000000000000057,0.9816031537450722,44.07530431756615,7.881953485227161,7.538000000000002,7.194046514772843,7.57777020096303,7.464666666666669,7.672315789473681,1846.77,-62.45390070921982,49.04959955479621,-66.43178444015686,6.854046185399284,10.615943628393646,-3.7618974429943624,58.097709485546034,14.056159698632973,0.9973698991164589,23.39124733718172,14690307900.0,0.18561838846822276,-50.74503889284725,16.176450308104375,-13.3900000000001,0.9928016944778943,41.68149143705198,1873.9950268176879,1857.307999999999,1840.6209731823103,1856.9744132671735,1856.9744132671735,1852.67,1846.720315789472,1859.4366666666672,1108.73,-44.44217825820921,50.59331765143911,-10.336731900350975,3.282647394008336,3.969908838138464,-0.6872614441301281,16.364106657450048,4863422223.0,0.16114133753661886,-0.24913528287865053,18.546822424934696,-7.059999999999945,46.15430297625377,1123.2252326330904,1113.4779999999996,1103.7307673669088,1112.2041501158476,1112.2041501158476,1112.0886666666665,1108.251157894737,1114.9866666666665
1998-05-18,-87.12871287128715,47.13052797006464,-132.32541396688296,0.04280044514616321,0.09861548369693048,-0.05581503855076726,49.481324224413854,15.430154655836345,-0.1299999999999999,0.9594771241830065,0.4085891336741616,82592400.0,0.5868048090460931,-50.25738282308335,17.5842702531928,-0.40000000000000036,0.9483204134366925,39.24701593651142,7.835531980139115,7.558000000000002,7.280468019860888,7.509835857830736,7.4346666666666685,7.660157894736839,1831.62,-86.72332942555694,45.4085154152704,-164.46456516878754,4.245417333119121,9.341838369338742,-5.0964210362196205,51.315121152907786,14.476838314580567,0.9803094609855437,23.725443955954464,14052393000.0,0.18054727685439254,-115.50924539726378,15.905404691846524,-34.56000000000017,0.9814808860881586,34.00697371147633,1880.3768054359214,1854.0179999999993,1827.6591945640773,1849.7302951908382,1849.7302951908382,1847.2473333333328,1842.7493684210535,1847.916666666667,1105.82,-53.84783082624832,49.082599844195684,-78.34573014964825,2.6081849956024143,3.6975640696312544,-1.08937907402884,16.115327260379562,4575033334.0,0.15648727992385592,-38.91467003718068,17.948430594047082,-13.039999999999964,42.513540990777834,1123.5321375996552,1113.3139999999994,1103.0958624003435,1110.3801072256053,1110.3801072256053,1112.757999999999,1108.6716842105259,1110.6399999999996
1998-05-19,-66.66666666666664,50.3940615109378,-52.74074074074053,0.03748754306835078,0.08638989557121454,-0.04890235250286376,38.088985907900906,15.338546094653948,0.1900000000000004,0.9555837563451777,0.3944041955545786,86016000.0,0.5667018580610694,-10.89476124246663,16.95398825174821,-0.09999999999999964,0.9868938401048494,49.038179591198436,7.814880926412825,7.542000000000002,7.269119073587178,7.515597041307669,7.486000000000006,7.683631578947362,1845.87,-65.84114888628379,49.226378132507776,-80.6932733745532,3.289991111724703,8.131468917815933,-4.8414778060912305,50.780101535778456,14.867468457960475,0.9852837560850627,23.311483673386295,14682970200.0,0.17533985347379932,-67.28274591302501,15.647911356401568,-19.49000000000001,0.9895516147017198,45.361956066378475,1877.3333941247931,1851.1599999999992,1824.9866058752052,1848.6273537077416,1848.6273537077416,1846.9540000000004,1844.4422105263181,1841.4200000000003,1109.52,-58.34954153931646,51.08267496663975,-23.614780372680304,2.345193828810352,3.427090021467074,-1.081896192656722,15.787163424847247,4889488890.0,0.15184037021935826,-2.330853560438562,17.33475433324043,-7.849999999999909,48.6891435193779,1122.293834081334,1112.0599999999995,1101.826165918665,1110.1343623040038,1110.1343623040038,1114.2386666666669,1110.463421052632,1108.023333333333
1998-05-20,-76.92307692307696,48.04089161276853,-71.73252279635278,0.021729713314300625,0.07345785911983176,-0.05172814580553113,44.48288805526876,15.496478714879116,-0.14000000000000057,0.9307304785894206,0.3855181815863945,81967200.0,0.5462919101194563,-26.002418829658648,16.47882833861133,-0.08000000000000007,0.9892904953145917,42.92172761576155,7.676899975597678,7.472000000000001,7.267100024402325,7.47971217236262,7.425333333333336,7.6259999999999915,1831.75,-86.53282532239147,45.80784509843468,-121.26363970738352,1.3775632617805513,6.780687786608857,-5.403124524828305,43.424869417559584,15.650973884731822,0.974926285087766,23.416377696715845,14055787500.0,0.16982347574399093,-96.89772489076076,15.62977268024245,-15.019999999999982,0.9918668810951012,37.65751473738207,1869.0993244896206,1844.273999999999,1819.4486755103774,1843.8052526483868,1843.8052526483868,1840.0873333333343,1845.8177894736832,1836.4133333333339,1119.06,-31.842178382884224,55.89344462498518,67.20390114885592,2.873446403787284,3.316361297931116,-0.4429148941438319,14.973093140839088,5215733334.0,0.14745404140281693,52.047851948440325,16.514551607667176,10.329999999999927,61.48947273565173,1122.4408394244701,1112.0999999999997,1101.7591605755292,1112.6845445028598,1112.6845445028598,1117.112666666667,1114.882052631578,1111.4666666666665
1998-05-21,-75.6410256410256,48.2268582723227,-98.01587301587325,0.009933924039025932,0.06075307210367059,-0.05081914806464466,47.06039127204999,15.832322248329527,0.010000000000000675,0.9475032010243278,0.37369545433022344,85370400.0,0.5257861235433259,-55.60772039645298,16.12393732945271,0.0600000000000005,1.008174386920981,43.52549668521687,7.559026313186105,7.426000000000002,7.292973686813899,7.4569372659733,7.391333333333343,7.508263157894726,1820.99,-95.74818269098901,43.33798222121824,-148.46531092656878,-0.9948239512727923,5.2255854390325265,-6.220409390305319,36.2204325478134,16.668641017943735,0.9764492656482082,23.377350718378988,13421639100.0,0.16391436008760252,-137.5254058665598,15.771779904787337,-10.629999999999882,0.9941963944486303,32.5950717965311,1854.8762789056814,1835.3999999999992,1815.923721094317,1837.286609034562,1837.286609034562,1824.8346666666657,1842.203157894736,1832.8700000000006,1114.64,-44.12336760211136,53.27907426473312,91.62694047182839,2.901981083284454,3.2334852550017836,-0.3315041717173295,14.053421860966306,4909083334.0,0.14318200230267752,71.65078097012139,15.861815159605436,8.820000000000164,53.99985563979588,1120.9711893897663,1111.5539999999996,1102.136810610233,1113.2432460734713,1113.2432460734713,1114.668,1117.3288947368414,1114.4066666666665
1998-05-22,-94.04761904761908,44.29963105692695,-168.8311688311689,-0.017768576664268565,0.04504874235008276,-0.06281731901435132,40.4998699212677,16.561888449235806,-0.23000000000000043,0.9521912350597609,0.36700292187806466,79508400.0,0.50439827505393,-115.02309155120916,16.00329064225445,-0.3600000000000003,0.9521912350597609,33.689757428425594,7.598757384415342,7.366000000000002,7.133242615584662,7.374955189980929,7.309333333333341,7.371315789473683,1805.0,-95.60353798126938,39.89545576088483,-171.13926270109226,-4.117750412197665,3.356918268786488,-7.474668680984154,28.99551181271684,18.0686579118795,0.9721653704461727,24.037539952780495,12828903600.0,0.15747227381008866,-171.4086735582189,16.16290405445116,-40.86999999999989,0.9778586791052458,26.292031672216286,1854.1766958261576,1827.0459999999991,1799.9153041738407,1828.0618635961157,1828.0618635961157,1811.9239999999993,1834.9049473684197,1819.2466666666671,1110.47,-46.72459893048123,50.86195672999524,12.132748489617052,2.558616731514121,3.0985115503042513,-0.5398948187901302,13.241960034029008,4662377778.0,0.13891142677859847,25.53699951292336,15.073158418098169,0.9500000000000455,47.45585040510186,1120.999203086788,1111.9019999999998,1102.8047969132117,1112.4508900524795,1112.4508900524795,1112.7219999999988,1117.6673157894732,1114.7233333333331
